127.0.0.1 - - [12/Aug/2020:09:16:33 +0900] "GET / HTTP/1.1" 404 750
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:00:32 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:02:48 +0900] "GET /term.do?chk=on&chk=on&chk=on HTTP/1.1" 200 20099
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:02:48 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:02:49 +0900] "GET /term.do?chk=on&chk=on&chk=on HTTP/1.1" 200 20099
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:02:49 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:02:49 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:02:55 +0900] "GET /term.do?chk=on&chk=on HTTP/1.1" 200 20099
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:02:55 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:02:55 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:04:09 +0900] "GET /term.do?chk=on&chk=on HTTP/1.1" 200 18867
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:04:09 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:04:09 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:04:09 +0900] "GET /term.do?chk=on&chk=on HTTP/1.1" 200 18867
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:04:09 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:04:10 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:15:27 +0900] "GET /term.do?chk=on&chk=on HTTP/1.1" 200 19135
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:15:27 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:15:32 +0900] "POST /term.do HTTP/1.1" 405 802
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:15:43 +0900] "POST /term.do HTTP/1.1" 405 802
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:00 +0900] "GET /term.do?chk=on&chk=on HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:00 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:00 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:00 +0900] "GET /term.do?chk=on&chk=on HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:00 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:00 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:01 +0900] "GET /term.do?chk=on&chk=on HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:01 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:01 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:02 +0900] "GET /term.do?chk=on&chk=on&chk=on HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:02 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:02 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:04 +0900] "GET /term.do?chk=on&chk=on&chk=on HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:04 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:04 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:11 +0900] "GET /term.do?chk=on&chk=on&chk=on HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:11 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:16:11 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:01 +0900] "GET /signin.do HTTP/1.1" 200 7112
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:01 +0900] "GET /resources/bootstrap-datepicker/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:01 +0900] "GET /resources/bootstrap-datepicker/css/bootstrap-datepicker.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:01 +0900] "GET /resources/bootstrap-datepicker/locales/bootstrap-datepicker.ko.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:10 +0900] "GET /signin.do?userId=&password= HTTP/1.1" 200 7112
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:11 +0900] "GET /signin.do?userId=&password= HTTP/1.1" 200 7112
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:12 +0900] "GET /term.do HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:12 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:12 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:14 +0900] "GET /term.do HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:14 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:14 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:20 +0900] "GET /term.do HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:20 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:20 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:26 +0900] "GET /findId.do HTTP/1.1" 200 4646
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:28 +0900] "GET /findPwd.do HTTP/1.1" 200 4639
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:36 +0900] "GET /term.do HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:36 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:36 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:52 +0900] "GET /term.do?chk=on&chk=on&chk=on HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:52 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:17:52 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:18:42 +0900] "GET /signin.do HTTP/1.1" 200 7112
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:18:45 +0900] "GET /signup.do HTTP/1.1" 200 13754
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:18:45 +0900] "GET /resources/bootstrap-datepicker/locales/bootstrap-datepicker.kr.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:18:45 +0900] "GET /resources/bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:22:02 +0900] "GET /signin.do?userId=&password= HTTP/1.1" 200 7112
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:22:04 +0900] "GET /signin.do?userId=&password= HTTP/1.1" 200 7112
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:22:06 +0900] "GET /term.do HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:22:06 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:22:06 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:23:05 +0900] "GET /findPwd.do HTTP/1.1" 200 4639
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:23:08 +0900] "GET /term.do HTTP/1.1" 200 19134
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:23:08 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:23:08 +0900] "GET /resources/jquery/jquery.min.js HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [12/Aug/2020:18:25:46 +0900] "GET /findPwd.do HTTP/1.1" 200 4639
